city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
南京,整租·紫艺华府 3室2厅 南,整租,六合,大厂,紫艺华府,89.57,3,2,1,南,中,18,精装|随时看房,,3天前维护,1682
南京,整租·空港公寓B区 2室1厅 南,整租,江宁,禄口,空港公寓B区,68.21,2,1,1,南,高,6,精装|随时看房,,,1200
南京,整租·瑞金新村 2室1厅 南/北,整租,秦淮,瑞金路,瑞金新村,43.17,2,1,1,南 北,高,5,近地铁|精装|随时看房,,2天前维护,2600
南京,合租·龙湖文馨苑 3居室 南卧,合租,江宁,九龙湖,龙湖文馨苑,15.48,3,1,1,南,高,11,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1560
南京,整租·东城金茂悦 4室2厅 南,整租,江宁,青龙山国际新城,东城金茂悦,118.95,4,2,2,南,低,17,精装|双卫生间,,,3600
南京,合租·天润城第八街区 5居室 西卧,合租,浦口,天润城,天润城第八街区,9.6,5,1,2,西,高,11,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,730
南京,合租·精金花园南区 4居室 南卧,合租,建邺,万达广场,精金花园南区,6.5,4,1,1,南,高,34,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1060
南京,合租·江佑铂庭 4居室 南卧,合租,浦口,江浦街道,江佑铂庭,16.5,4,1,2,南,高,18,公寓|拎包入住|近地铁|精装|独立阳台|押一付一|随时看房,自如,今天维护,1260
南京,整租·东白菜园 2室1厅 南,整租,秦淮,五老村,东白菜园,54.55,2,1,1,南,中,7,近地铁|精装,链家,4天前维护,3600
南京,合租·七彩星城 4居室 北卧,合租,雨花台,铁心桥,七彩星城,8.79,4,1,1,北,高,17,公寓|月租|拎包入住|精装|押一付一|随时看房,自如,今天维护,960
南京,整租·荣盛阿尔卡迪亚 2室1厅 错层 南,整租,六合,大厂,荣盛阿尔卡迪亚,85.75,2,1,1,南,高,18,月租|近地铁|精装|随时看房,,,1600
南京,整租·恒大金碧天下天鸿苑 3室2厅 南,整租,溧水,溧水恒大,恒大金碧天下天鸿苑,106.0,3,2,1,南,中,33,精装|随时看房,,,750
南京,整租·阳光城文澜府 3室2厅 跃层 南,整租,江宁,紫东,阳光城文澜府,152.36,3,2,1,南,低,9,精装|随时看房,,,2200
南京,整租·新门口18号 2室1厅 南,整租,鼓楼,三牌楼,新门口18号,61.24,2,1,1,南,高,7,近地铁|精装,,1天前维护,2300
南京,合租·颐和家园尚玄 3居室 南卧,合租,玄武,红山,颐和家园尚玄,12.37,3,1,1,南,低,17,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1390
南京,合租·中南山锦花城 4居室 西卧,合租,江宁,紫东,中南山锦花城,11.0,4,1,2,西,高,6,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,860
南京,合租·郁金香花苑 4居室 南卧,合租,雨花台,宁南,郁金香花苑,8.46,4,1,1,南,低,6,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1330
南京,整租·花语熙岸府 3室2厅 南,整租,浦口,江北中央商务区,花语熙岸府,117.39,3,2,2,南,高,18,精装|双卫生间|随时看房,,,3300
南京,合租·郁金香花苑 4居室 南卧,合租,雨花台,宁南,郁金香花苑,13.49,4,1,1,南,低,6,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,1330
南京,合租·金浦御龙湾H区 4居室 南卧,合租,栖霞,晓庄,金浦御龙湾H区,10.2,4,1,1,南,中,20,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1230
南京,整租·凤滨嘉园 3室1厅 南,整租,六合,大厂,凤滨嘉园,100.37,3,1,1,南,中,11,精装|随时看房,,5天前维护,1900
南京,整租·虎踞北路 2室1厅 南,整租,鼓楼,水佐岗,虎踞北路,51.6,2,1,1,南,高,5,近地铁|随时看房,,,2200
南京,整租·天润城第十一街区 2室2厅 南/北,整租,浦口,天润城,天润城第十一街区,84.0,2,2,1,南 北,高,6,近地铁|随时看房,,,1800
南京,合租·中航樾广场 4居室 北卧,合租,江宁,南医大,中航樾广场,8.0,4,1,2,北,中,32,公寓|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1090
南京,整租·中粮祥云悦广场 1室1厅 北,整租,江宁,南京交院,中粮祥云悦广场,42.0,1,1,1,北,低,24,精装|随时看房,,,1400
南京,合租·龙湖天钜 4居室 南卧,合租,雨花台,铁心桥,龙湖天钜,10.1,4,1,1,南,高,28,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,1天前维护,1260
南京,整租·保利西江月 3室1厅 南,整租,浦口,江北研创园,保利西江月,88.36,3,1,1,南,中,34,精装|随时看房,,4天前维护,2000
南京,整租·瑞鸿名邸 1室1厅 南,整租,江宁,百家湖,瑞鸿名邸,61.35,1,1,1,南,高,20,近地铁,,2天前维护,3000
南京,整租·银亿东城第九街区南区 3室1厅 南/北,整租,江宁,麒麟镇,银亿东城第九街区南区,88.61,3,1,1,南 北,高,9,精装|随时看房,,,2000
南京,合租·翠岛花城 4居室 南卧,合租,雨花台,宁南,翠岛花城,21.5,4,1,2,南,中,7,公寓|拎包入住|精装|独立阳台|押一付一,自如,今天维护,1830
南京,整租·卧龙湖 3室2厅 南/北,整租,溧水,溧水其它,卧龙湖,132.8,3,2,2,南 北,中,4,精装|双卫生间|随时看房,,,1700
